央视频道,#genre#
日照•莒县综合,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001014/index.m3u8
日照•岚山,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001044/index.m3u8
日照•五莲综合,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001068/index.m3u8
日照公共,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001100/index.m3u8












威海•威海综合,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000274/index.m3u8
威海•威海公共,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000275/index.m3u8
威海•威海综合,https://tv.cry33.com/qilu.php?id=whxwzh
威海•威海生活,https://tv.cry33.com/qilu.php?id=whgg
威海•威海海洋,https://tv.cry33.com/qilu.php?id=whhy
威海•荣成综合,https://tv.cry33.com/qilu.php?id=whrczh
威海•荣成生活,https://tv.cry33.com/qilu.php?id=whrcsh
威海•文登综合,https://tv.cry33.com/qilu.php?id=whwd1
威海•文登综合,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001017/index.m3u8
威海•乳山TV-1,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001049/index.m3u8
威海•荣成综合,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001053/index.m3u8








淄博•淄博新闻,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000292/index.m3u8
淄博•淄博都市,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000293/index.m3u8
淄博•淄博生活,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000294/index.m3u8
淄博•淄博科教,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000295/index.m3u8
淄博•淄博公共,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001037/index.m3u8
淄博•博山新闻,https://tv.cry33.com/qilu.php?id=zbbsxw
淄博•博山图文,https://tv.cry33.com/qilu.php?id=zbbstw
淄博•桓台综合,https://tv.cry33.com/qilu.php?id=zbht1
淄博•桓台影视,https://tv.cry33.com/qilu.php?id=zbht2
淄博•高青综合,https://tv.cry33.com/qilu.php?id=zbgqzh
淄博•高青影视,https://tv.cry33.com/qilu.php?id=zbgqys
淄博•淄川新闻,https://tv.cry33.com/qilu.php?id=zbzcxw
淄博•淄川生活,https://tv.cry33.com/qilu.php?id=zbzcsh
淄博•张店综合,https://tv.cry33.com/qilu.php?id=zbzd1
淄博•张店2,https://tv.cry33.com/qilu.php?id=zbzd2
淄博•临淄生活,https://tv.cry33.com/qilu.php?id=zblzsh
淄博•沂源综合,https://tv.cry33.com/qilu.php?id=zbyyxw
淄博•沂源生活,https://tv.cry33.com/qilu.php?id=zbyysh
淄博•沂源综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001002/index.m3u8
淄博•淄川新闻,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001007/index.m3u8
淄博•桓台综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001020/index.m3u8
淄博•高青综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001023/index.m3u8
淄博•博兴综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001102/index.m3u8




枣庄•枣庄新闻,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001025/index.m3u8
枣庄•枣庄教育,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001026/index.m3u8
枣庄•薛城综合,https://tv.cry33.com/qilu.php?id=zzxcxw
枣庄•台儿庄综合,https://tv.cry33.com/qilu.php?id=zztezxw
枣庄•峄城综合,https://tv.cry33.com/qilu.php?id=zzyczh
枣庄•山亭综合,https://tv.cry33.com/qilu.php?id=zzstzh
枣庄•滕州综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001028/index.m3u8


东营•利津综合,http://8.137.59.151:3000/shandong/qilu.php?id=dyljzh
东营•利津文化,http://8.137.59.151:3000/shandong/qilu.php?id=dyljwh
东营•东营综合,http://8.137.59.151:3000/shandong/qilu.php?id=dyxwzh
东营•东营公共,http://8.137.59.151:3000/shandong/qilu.php?id=dygg
东营•东营科教,http://8.137.59.151:3000/shandong/qilu.php?id=dykj

东营•东营区综合,http://8.137.59.151:3000/shandong/qilu.php?id=dyqxw
东营•东营区科教,http://8.137.59.151:3000/shandong/qilu.php?id=dyqkj
东营•广饶综合,http://8.137.59.151:3000/shandong/qilu.php?id=dygrxw
东营•广饶科教,http://8.137.59.151:3000/shandong/qilu.php?id=dygrkj
东营•垦利综合,http://8.137.59.151:3000/shandong/qilu.php?id=dyklxw






滨州•邹平综合,http://8.137.59.151:3000/shandong/qilu.php?id=bzzpxw
滨州•邹平民生,http://8.137.59.151:3000/shandong/qilu.php?id=bzzpms
滨州•无棣综合,http://8.137.59.151:3000/shandong/qilu.php?id=bzwdzh
滨州•无棣综艺,http://8.137.59.151:3000/shandong/qilu.php?id=bzwdzy
滨州•惠民综合,http://8.137.59.151:3000/shandong/qilu.php?id=bzhmzh
滨州•惠民影视,http://8.137.59.151:3000/shandong/qilu.php?id=bzhmys
滨州•阳信综合,http://8.137.59.151:3000/shandong/qilu.php?id=bzyxxw





菏泽•曹县综合,http://8.137.59.151:3000/shandong/qilu.php?id=hzcxxw
菏泽•东明综合,http://8.137.59.151:3000/shandong/qilu.php?id=hzdmxw
菏泽•成武综合,http://8.137.59.151:3000/shandong/qilu.php?id=hzcwzh
菏泽•成武综艺,http://8.137.59.151:3000/shandong/qilu.php?id=hzcwzy
菏泽•巨野新闻,http://8.137.59.151:3000/shandong/qilu.php?id=hzjyxw
菏泽•鄄城综合,http://8.137.59.151:3000/shandong/qilu.php?id=hzjczh


济南•商河综合,http://8.137.59.151:3000/shandong/qilu.php?id=jnshzh
济南•商河影视,http://8.137.59.151:3000/shandong/qilu.php?id=jnshys
济南•长清综合,http://8.137.59.151:3000/shandong/qilu.php?id=jncqxw
济南•长清生活,http://8.137.59.151:3000/shandong/qilu.php?id=jncqsh
济南•章丘综合,http://8.137.59.151:3000/shandong/qilu.php?id=jnzq1
济南•章丘TV-2,http://8.137.59.151:3000/shandong/qilu.php?id=jnzq2


泰安•泰山TV,http://8.137.59.151:3000/shandong/qilu.php?id=tats
泰安•岱岳TV,http://8.137.59.151:3000/shandong/qilu.php?id=tady
泰安•肥城综合,http://8.137.59.151:3000/shandong/qilu.php?id=tafczh
泰安•肥城生活,http://8.137.59.151:3000/shandong/qilu.php?id=tafcsh
泰安•新泰乡村,http://8.137.59.151:3000/shandong/qilu.php?id=taxtxc
泰安•宁阳综合,http://8.137.59.151:3000/shandong/qilu.php?id=tany1
泰安•宁阳2,http://8.137.59.151:3000/shandong/qilu.php?id=tany2
泰安•东平综合,http://8.137.59.151:3000/shandong/qilu.php?id=tadpxw
泰安•东平民生,http://8.137.59.151:3000/shandong/qilu.php?id=tadpms




青岛•崂山,http://8.137.59.151:3000/shandong/qilu.php?id=qdls
青岛•李沧,http://8.137.59.151:3000/shandong/qilu.php?id=qdlc
青岛•即墨综合,http://8.137.59.151:3000/shandong/qilu.php?id=qdjmxw
青岛•即墨生活,http://8.137.59.151:3000/shandong/qilu.php?id=qdjmsh
青岛•黄岛生活,http://8.137.59.151:3000/shandong/qilu.php?id=qdhdsh
青岛•莱西综合,http://8.137.59.151:3000/shandong/qilu.php?id=qdlxzh
青岛•莱西生活,http://8.137.59.151:3000/shandong/qilu.php?id=qdlxsh
青岛•胶州综合,http://8.137.59.151:3000/shandong/qilu.php?id=qdjzxw
青岛•胶州生活,http://8.137.59.151:3000/shandong/qilu.php?id=qdjzsh
青岛•平度综合,http://8.137.59.151:3000/shandong/qilu.php?id=qdpdxw
青岛•平度生活,http://8.137.59.151:3000/shandong/qilu.php?id=qdpdsh


临沂•郯城TV-1,http://8.137.59.151:3000/shandong/qilu.php?id=lytc1
临沂•郯城TV-2,http://8.137.59.151:3000/shandong/qilu.php?id=lytc2
临沂•莒南综合,http://8.137.59.151:3000/shandong/qilu.php?id=lyjnzh
临沂•莒南影视,http://8.137.59.151:3000/shandong/qilu.php?id=lyjnys
临沂•沂水综合,http://8.137.59.151:3000/shandong/qilu.php?id=lyys1
临沂•沂水生活,http://8.137.59.151:3000/shandong/qilu.php?id=lyys2
临沂•罗庄综合,http://8.137.59.151:3000/shandong/qilu.php?id=lylzzh
临沂•沂南综合,http://8.137.59.151:3000/shandong/qilu.php?id=lyynzh
临沂•费县综合,http://8.137.59.151:3000/shandong/qilu.php?id=lyfxzh










德州•德州综合,http://8.137.59.151:3000/shandong/qilu.php?id=dzxwzh
德州•庆云综合,http://8.137.59.151:3000/shandong/qilu.php?id=dzqyxw
德州•庆云生活,http://8.137.59.151:3000/shandong/qilu.php?id=dzqysh
德州•平原综合,http://8.137.59.151:3000/shandong/qilu.php?id=dzpyxw
德州•武城综合,http://8.137.59.151:3000/shandong/qilu.php?id=dzwcxw
德州•武城影视,http://8.137.59.151:3000/shandong/qilu.php?id=dzwczy
德州•临邑综合,http://8.137.59.151:3000/shandong/qilu.php?id=dzly1
德州•临邑2,http://8.137.59.151:3000/shandong/qilu.php?id=dzly2
德州•宁津综合,http://8.137.59.151:3000/shandong/qilu.php?id=dznjxw
德州•夏津综合,http://8.137.59.151:3000/shandong/qilu.php?id=dzxjzh
德州•夏津公共,http://8.137.59.151:3000/shandong/qilu.php?id=dzxjgg
德州•禹城综合,http://8.137.59.151:3000/shandong/qilu.php?id=dzyczh
德州•禹城综艺,http://8.137.59.151:3000/shandong/qilu.php?id=dzyczy
德州•乐陵综合,http://8.137.59.151:3000/shandong/qilu.php?id=dzllxw
德州•乐陵生活,http://8.137.59.151:3000/shandong/qilu.php?id=dzllcs


潍坊•潍坊生活,http://8.137.59.151:3000/shandong/qilu.php?id=wfsh
潍坊•潍坊影视,http://8.137.59.151:3000/shandong/qilu.php?id=wfyswy
潍坊•潍坊高新,http://8.137.59.151:3000/shandong/qilu.php?id=wfgxq
潍坊•昌乐综合,http://8.137.59.151:3000/shandong/qilu.php?id=wfclxw
潍坊•诸城综合,http://8.137.59.151:3000/shandong/qilu.php?id=wfzcxw
潍坊•诸城生活,http://8.137.59.151:3000/shandong/qilu.php?id=wfzcsh
潍坊•青州综合,http://8.137.59.151:3000/shandong/qilu.php?id=wfqzzh
潍坊•青州文旅,http://8.137.59.151:3000/shandong/qilu.php?id=wfqzwh
潍坊•安丘综合,http://8.137.59.151:3000/shandong/qilu.php?id=wfaqxw
潍坊•安丘民生,http://8.137.59.151:3000/shandong/qilu.php?id=wfaqms
潍坊•临朐综合,http://8.137.59.151:3000/shandong/qilu.php?id=wflqxw




烟台•莱阳综合,http://8.137.59.151:3000/shandong/qilu.php?id=ytlyxw
烟台•莱阳民生综艺,http://8.137.59.151:3000/shandong/qilu.php?id=ytlyms
烟台•莱山综合,http://8.137.59.151:3000/shandong/qilu.php?id=ytlszh
烟台•莱山影视,http://8.137.59.151:3000/shandong/qilu.php?id=ytlsys
烟台•海阳综合,http://8.137.59.151:3000/shandong/qilu.php?id=ythyzh
烟台•龙口综合,http://8.137.59.151:3000/shandong/qilu.php?id=ytlkzh
烟台•龙口生活,http://8.137.59.151:3000/shandong/qilu.php?id=ytlksh
烟台•蓬莱综合,http://8.137.59.151:3000/shandong/qilu.php?id=ytplzh
烟台•栖霞综合,http://8.137.59.151:3000/shandong/qilu.php?id=ytqxzh
烟台•栖霞苹果,http://8.137.59.151:3000/shandong/qilu.php?id=ytqxpg
烟台•长岛,http://8.137.59.151:3000/shandong/qilu.php?id=ytcd
烟台•福山综合,http://8.137.59.151:3000/shandong/qilu.php?id=ytfszh
烟台•莱州综合,http://8.137.59.151:3000/shandong/qilu.php?id=ytlzzh

济宁•曲阜综合,http://8.137.59.151:3000/shandong/qilu.php?id=jiqfxw
济宁•微山综合,http://8.137.59.151:3000/shandong/qilu.php?id=jiws1
济宁•微山2,http://8.137.59.151:3000/shandong/qilu.php?id=jiws2
济宁•鱼台新闻,http://8.137.59.151:3000/shandong/qilu.php?id=jiytxw
济宁•鱼台生活,http://8.137.59.151:3000/shandong/qilu.php?id=jiytsh
济宁•任城综合,http://8.137.59.151:3000/shandong/qilu.php?id=jircxw
济宁•任城影视,http://8.137.59.151:3000/shandong/qilu.php?id=jircys
济宁•梁山综合,http://8.137.59.151:3000/shandong/qilu.php?id=jilszh
济宁•泗水综合,http://8.137.59.151:3000/shandong/qilu.php?id=jissxw
济宁•泗水生活,http://8.137.59.151:3000/shandong/qilu.php?id=jisswh
济宁•金乡综合,http://8.137.59.151:3000/shandong/qilu.php?id=jijxxw
济宁•金乡生活,http://8.137.59.151:3000/shandong/qilu.php?id=jijxsh
济宁•邹城综合,http://8.137.59.151:3000/shandong/qilu.php?id=jizcxw
济宁•邹城生活,http://8.137.59.151:3000/shandong/qilu.php?id=jizcwh
济宁•兖州新闻,http://8.137.59.151:3000/shandong/qilu.php?id=jiyzxw
济宁•兖州生活,http://8.137.59.151:3000/shandong/qilu.php?id=jiyzsh



聊城•茌平综合,http://8.137.59.151:3000/shandong/qilu.php?id=lccpzh
聊城•茌平生活,http://8.137.59.151:3000/shandong/qilu.php?id=lccpsh
聊城•高唐综合,http://8.137.59.151:3000/shandong/qilu.php?id=lcgtzh
聊城•临清综合,http://8.137.59.151:3000/shandong/qilu.php?id=lclqzh
聊城•临清经济,http://8.137.59.151:3000/shandong/qilu.php?id=lclqjj
聊城•冠县综合,http://8.137.59.151:3000/shandong/qilu.php?id=lcgxzh
聊城•阳谷综合,http://8.137.59.151:3000/shandong/qilu.php?id=lcygxw
聊城•阳谷影视,http://8.137.59.151:3000/shandong/qilu.php?id=lcygys
聊城•莘县综合,http://8.137.59.151:3000/shandong/qilu.php?id=lcsx1
聊城•莘县2,http://8.137.59.151:3000/shandong/qilu.php?id=lcsx2
聊城•东昌综合,http://8.137.59.151:3000/shandong/qilu.php?id=lcdczh







日照•莒县综合,http://8.137.59.151:3000/shandong/qilu.php?id=rzjx1
日照•莒县2,http://8.137.59.151:3000/shandong/qilu.php?id=rzjx2
日照•莒县综合,http://8.137.59.151:3000/shandong/qilu.php?id=rzjxxw
日照•岚山,http://8.137.59.151:3000/shandong/qilu.php?id=rzls
日照•五莲综合,http://8.137.59.151:3000/shandong/qilu.php?id=rzwlxw









威海•威海综合,http://8.137.59.151:3000/shandong/qilu.php?id=whxwzh
威海•威海生活,http://8.137.59.151:3000/shandong/qilu.php?id=whgg
威海•威海海洋,http://8.137.59.151:3000/shandong/qilu.php?id=whhy
威海•荣成综合,http://8.137.59.151:3000/shandong/qilu.php?id=whrczh
威海•荣成生活,http://8.137.59.151:3000/shandong/qilu.php?id=whrcsh
威海•文登综合,http://8.137.59.151:3000/shandong/qilu.php?id=whwd1






淄博•博山新闻,http://8.137.59.151:3000/shandong/qilu.php?id=zbbsxw
淄博•博山图文,http://8.137.59.151:3000/shandong/qilu.php?id=zbbstw
淄博•桓台综合,http://8.137.59.151:3000/shandong/qilu.php?id=zbht1
淄博•桓台影视,http://8.137.59.151:3000/shandong/qilu.php?id=zbht2
淄博•高青综合,http://8.137.59.151:3000/shandong/qilu.php?id=zbgqzh
淄博•高青影视,http://8.137.59.151:3000/shandong/qilu.php?id=zbgqys
淄博•淄川新闻,http://8.137.59.151:3000/shandong/qilu.php?id=zbzcxw
淄博•淄川生活,http://8.137.59.151:3000/shandong/qilu.php?id=zbzcsh
淄博•张店综合,http://8.137.59.151:3000/shandong/qilu.php?id=zbzd1
淄博•张店2,http://8.137.59.151:3000/shandong/qilu.php?id=zbzd2
淄博•临淄生活,http://8.137.59.151:3000/shandong/qilu.php?id=zblzsh
淄博•沂源综合,http://8.137.59.151:3000/shandong/qilu.php?id=zbyyxw
淄博•沂源生活,http://8.137.59.151:3000/shandong/qilu.php?id=zbyysh



东营•利津综合,http://com.net.rr.nu/v/iqilu.php?id=dyljzh
东营•利津文化,http://com.net.rr.nu/v/iqilu.php?id=dyljwh

东营•东营综合,http://com.net.rr.nu/v/iqilu.php?id=dyxwzh
东营•东营公共,http://com.net.rr.nu/v/iqilu.php?id=dygg
东营•东营公共,http://com.net.rr.nu/v/iqilu.php?id=dygg2
东营•东营科教,http://com.net.rr.nu/v/iqilu.php?id=dykj

东营•东营区综合,http://com.net.rr.nu/v/iqilu.php?id=dyqxw
东营•东营区科教,http://com.net.rr.nu/v/iqilu.php?id=dyqkj
东营•广饶综合,http://com.net.rr.nu/v/iqilu.php?id=dygrxw
东营•广饶科教,http://com.net.rr.nu/v/iqilu.php?id=dygrkj
东营•垦利综合,http://com.net.rr.nu/v/iqilu.php?id=dyklxw






滨州•邹平综合,http://com.net.rr.nu/v/iqilu.php?id=bzzpxw
滨州•邹平民生,http://com.net.rr.nu/v/iqilu.php?id=bzzpms
滨州•无棣综合,http://com.net.rr.nu/v/iqilu.php?id=bzwdzh
滨州•无棣综艺,http://com.net.rr.nu/v/iqilu.php?id=bzwdzy
滨州•惠民综合,http://com.net.rr.nu/v/iqilu.php?id=bzhmzh
滨州•惠民影视,http://com.net.rr.nu/v/iqilu.php?id=bzhmys
滨州•阳信综合,http://com.net.rr.nu/v/iqilu.php?id=bzyxxw





菏泽•曹县综合,http://com.net.rr.nu/v/iqilu.php?id=hzcxxw
菏泽•东明综合,http://com.net.rr.nu/v/iqilu.php?id=hzdmxw
菏泽•成武综合,http://com.net.rr.nu/v/iqilu.php?id=hzcwzh
菏泽•成武综艺,http://com.net.rr.nu/v/iqilu.php?id=hzcwzy
菏泽•巨野新闻,http://com.net.rr.nu/v/iqilu.php?id=hzjyxw
菏泽•鄄城综合,http://com.net.rr.nu/v/iqilu.php?id=hzjczh


济南•商河综合,http://com.net.rr.nu/v/iqilu.php?id=jnshzh
济南•商河影视,http://com.net.rr.nu/v/iqilu.php?id=jnshys
济南•长清综合,http://com.net.rr.nu/v/iqilu.php?id=jncqxw
济南•长清生活,http://com.net.rr.nu/v/iqilu.php?id=jncqsh
济南•章丘综合,http://com.net.rr.nu/v/iqilu.php?id=jnzq1
济南•章丘TV-2,http://com.net.rr.nu/v/iqilu.php?id=jnzq2


泰安•泰山TV,http://com.net.rr.nu/v/iqilu.php?id=tats
泰安•岱岳TV,http://com.net.rr.nu/v/iqilu.php?id=tady
泰安•肥城综合,http://com.net.rr.nu/v/iqilu.php?id=tafczh
泰安•肥城生活,http://com.net.rr.nu/v/iqilu.php?id=tafcsh
泰安•新泰乡村,http://com.net.rr.nu/v/iqilu.php?id=taxtxc
泰安•宁阳综合,http://com.net.rr.nu/v/iqilu.php?id=tany1
泰安•宁阳2,http://com.net.rr.nu/v/iqilu.php?id=tany2
泰安•东平综合,http://com.net.rr.nu/v/iqilu.php?id=tadpxw
泰安•东平民生,http://com.net.rr.nu/v/iqilu.php?id=tadpms




青岛•崂山,http://com.net.rr.nu/v/iqilu.php?id=qdls
青岛•李沧,http://com.net.rr.nu/v/iqilu.php?id=qdlc
青岛•即墨综合,http://com.net.rr.nu/v/iqilu.php?id=qdjmxw
青岛•即墨生活,http://com.net.rr.nu/v/iqilu.php?id=qdjmsh
青岛•黄岛生活,http://com.net.rr.nu/v/iqilu.php?id=qdhdsh
青岛•莱西综合,http://com.net.rr.nu/v/iqilu.php?id=qdlxzh
青岛•莱西生活,http://com.net.rr.nu/v/iqilu.php?id=qdlxsh
青岛•胶州综合,http://com.net.rr.nu/v/iqilu.php?id=qdjzxw
青岛•胶州生活,http://com.net.rr.nu/v/iqilu.php?id=qdjzsh
青岛•平度综合,http://com.net.rr.nu/v/iqilu.php?id=qdpdxw
青岛•平度生活,http://com.net.rr.nu/v/iqilu.php?id=qdpdsh


临沂•郯城TV-1,http://com.net.rr.nu/v/iqilu.php?id=lytc1
临沂•郯城TV-2,http://com.net.rr.nu/v/iqilu.php?id=lytc2
临沂•莒南综合,http://com.net.rr.nu/v/iqilu.php?id=lyjnzh
临沂•莒南影视,http://com.net.rr.nu/v/iqilu.php?id=lyjnys
临沂•沂水综合,http://com.net.rr.nu/v/iqilu.php?id=lyys1
临沂•沂水生活,http://com.net.rr.nu/v/iqilu.php?id=lyys2
临沂•罗庄综合,http://com.net.rr.nu/v/iqilu.php?id=lylzzh
临沂•沂南综合,http://com.net.rr.nu/v/iqilu.php?id=lyynzh
临沂•费县综合,http://com.net.rr.nu/v/iqilu.php?id=lyfxzh










德州•德州综合,http://com.net.rr.nu/v/iqilu.php?id=dzxwzh
德州•庆云综合,http://com.net.rr.nu/v/iqilu.php?id=dzqyxw
德州•庆云生活,http://com.net.rr.nu/v/iqilu.php?id=dzqysh
德州•平原综合,http://com.net.rr.nu/v/iqilu.php?id=dzpyxw
德州•武城综合,http://com.net.rr.nu/v/iqilu.php?id=dzwcxw
德州•武城影视,http://com.net.rr.nu/v/iqilu.php?id=dzwczy
德州•临邑综合,http://com.net.rr.nu/v/iqilu.php?id=dzly1
德州•临邑2,http://com.net.rr.nu/v/iqilu.php?id=dzly2
德州•宁津综合,http://com.net.rr.nu/v/iqilu.php?id=dznjxw
德州•夏津综合,http://com.net.rr.nu/v/iqilu.php?id=dzxjzh
德州•夏津公共,http://com.net.rr.nu/v/iqilu.php?id=dzxjgg
德州•禹城综合,http://com.net.rr.nu/v/iqilu.php?id=dzyczh
德州•禹城综艺,http://com.net.rr.nu/v/iqilu.php?id=dzyczy
德州•乐陵综合,http://com.net.rr.nu/v/iqilu.php?id=dzllxw
德州•乐陵生活,http://com.net.rr.nu/v/iqilu.php?id=dzllcs


潍坊•潍坊生活,http://com.net.rr.nu/v/iqilu.php?id=wfsh
潍坊•潍坊影视,http://com.net.rr.nu/v/iqilu.php?id=wfyswy
潍坊•潍坊高新,http://com.net.rr.nu/v/iqilu.php?id=wfgxq
潍坊•昌乐综合,http://com.net.rr.nu/v/iqilu.php?id=wfclxw
潍坊•诸城综合,http://com.net.rr.nu/v/iqilu.php?id=wfzcxw
潍坊•诸城生活,http://com.net.rr.nu/v/iqilu.php?id=wfzcsh
潍坊•青州综合,http://com.net.rr.nu/v/iqilu.php?id=wfqzzh
潍坊•青州文旅,http://com.net.rr.nu/v/iqilu.php?id=wfqzwh
潍坊•安丘综合,http://com.net.rr.nu/v/iqilu.php?id=wfaqxw
潍坊•安丘民生,http://com.net.rr.nu/v/iqilu.php?id=wfaqms
潍坊•临朐综合,http://com.net.rr.nu/v/iqilu.php?id=wflqxw




烟台•莱阳综合,http://com.net.rr.nu/v/iqilu.php?id=ytlyxw
烟台•莱阳民生综艺,http://com.net.rr.nu/v/iqilu.php?id=ytlyms
烟台•莱山综合,http://com.net.rr.nu/v/iqilu.php?id=ytlszh
烟台•莱山影视,http://com.net.rr.nu/v/iqilu.php?id=ytlsys
烟台•海阳综合,http://com.net.rr.nu/v/iqilu.php?id=ythyzh
烟台•龙口综合,http://com.net.rr.nu/v/iqilu.php?id=ytlkzh
烟台•龙口生活,http://com.net.rr.nu/v/iqilu.php?id=ytlksh
烟台•蓬莱综合,http://com.net.rr.nu/v/iqilu.php?id=ytplzh
